epoch,train_loss,val_loss,sav_version
0,0.8259595348456196,0.8147420038779577,1
1,0.7868181923839533,0.758407379190127,2
2,0.7555637738415014,0.7376818060874939,3
3,0.7473237547919015,0.7402045577764511,3
4,0.7321932226697975,0.726029043396314,4
5,0.7274326949476082,0.7207743922869364,5
6,0.7238531536030992,0.7222267587979635,5
7,0.7206565514903203,0.7113704234361649,6
8,0.7146442120320329,0.7107396672169367,7
9,0.7086521621062377,0.709123894572258,8
10,0.7123095710700917,0.7047842442989349,9
11,0.7109961392723512,0.7007510662078857,10
12,0.7023145138660324,0.696469450990359,11
13,0.7042856511668624,0.7067148586114248,11
14,0.7047255768954197,0.7016239166259766,11
15,0.6986079332984496,0.6933869371811548,12
16,0.6965302841685642,0.6919897347688675,13
17,0.6971743975844339,0.6963673929373423,13
18,0.6948054889652217,0.6893590837717056,14
19,0.6934871940969307,0.6901029199361801,14
20,0.6870775796542657,0.6826256513595581,15
21,0.685698869629441,0.6811067859331766,16
22,0.6855866686205998,0.6813187301158905,16
23,0.6760191739162552,0.6756001015504202,17
24,0.6705199151395638,0.6714183936516444,18
25,0.6693579404153557,0.6718606054782867,18
26,0.6746781256711372,0.663789321978887,19
27,0.6653974089667062,0.6679725050926208,19
28,0.6659445952032214,0.6592470109462738,20
29,0.6664040929803224,0.6584223608175913,21
30,0.6651171089332795,0.6668612112601598,21
31,0.664920528915441,0.6683610876401266,21
32,0.6630810933692433,0.6573218156894048,22
33,0.6589360805315392,0.6538331558307012,23
34,0.6595974414148064,0.6582484742005666,23
35,0.6563651344486486,0.658028687040011,23
36,0.6559471889076945,0.6555096258719763,23
37,0.6563886064235295,0.6516405294338862,24
38,0.6591843784412491,0.6572031130393347,24
39,0.6551491400905859,0.6468872874975204,25
40,0.6553342030427166,0.6545641521612803,25
41,0.6559695924553915,0.6439871191978455,26
42,0.6522073177533729,0.6506387541691462,26
43,0.653970086685965,0.6460523207982382,26
44,0.6512631695961284,0.6448650161425272,26
45,0.6490200602005576,0.6511058410008749,26
46,0.6490094839969528,0.642021174232165,27
47,0.6453810774277304,0.6496300995349884,27
48,0.6474991914267852,0.6462592482566833,27
49,0.6450839850390069,0.6380921502908071,28
50,0.6434415807233793,0.6460683544476827,28
51,0.6431538256529336,0.6531714300314585,28
52,0.7173489705424443,0.7078290432691574,28
53,0.6767226351755802,0.6672894656658173,28
54,0.6608228806023285,0.6571440498034159,28
55,0.6559971509692825,0.6574684530496597,28
56,0.6511032469918795,0.6498582909504572,28
57,0.6468891958209956,0.6485521296660105,28
58,0.6431705812427485,0.6467055926720301,28
59,0.6422809880470561,0.6393684844175974,28
60,0.6424819130763829,0.6396715492010117,28
61,0.641961534446645,0.6335931867361069,29
62,0.637830376625061,0.6321915835142136,30
63,0.6394861702607056,0.6401522407929102,30
64,0.6388049766282055,0.6327463835477829,30
65,0.6380643449097037,0.6370376497507095,30
66,0.6369551163967525,0.6457427442073822,30
67,0.6346365358227881,0.6283811926841736,31
68,0.6339410883243953,0.6403812567392985,31
69,0.6333365663189754,0.637755090991656,31
70,0.6350802890608244,0.6417169372240702,31
71,0.6327620143088225,0.6334288269281387,31
72,0.6327452587190076,0.6275080988804499,32
73,0.6403967866273684,0.6396161168813705,32
74,0.6328911681041539,0.6364988634983698,32
75,0.6318462886542917,0.6270737797021866,33
76,0.6325604347425087,0.6341337511936823,33
77,0.6313468474093998,0.6347168783346812,33
78,0.6279708832223839,0.6374691128730774,33
79,0.6297573731324383,0.6323532462120056,33
80,0.6294491068225041,0.6274952491124471,33
81,0.6274625803822669,0.6279279142618179,33
82,0.6275090976296184,0.6243177453676859,34
83,0.6268380195180946,0.6296570301055908,34
84,0.6242506910707349,0.628282422820727,34
85,0.6261517611619468,0.6281455457210541,34
86,0.6250040040952023,0.6240671724081039,35
87,0.6225759983062744,0.6290249675512314,35
88,0.624184182871168,0.6184873282909393,36
89,0.6723174842718606,0.7045542051394781,36
90,0.6787898289823087,0.6693576127290726,36
91,0.65724607717211,0.6491411676009496,36
92,0.6471128302199818,0.6474097768465678,36
93,0.6505970821202358,0.6751946359872818,36
94,0.6536002493350306,0.6327096770207087,36
95,0.65900103455392,0.637726033727328,36
96,0.6304997996749165,0.6179703821738561,37
97,0.6261157521577639,0.6273432821035385,37
98,0.6229033782103351,0.6213145206371943,37
99,0.6201719758666564,0.6244992365439733,37
100,0.6210745651031209,0.6166460613409678,38
101,0.6175324426633175,0.6132197131713232,39
102,0.6158802737699491,0.6149944414695104,39
103,0.6188404604653331,0.6246693382660548,39
104,0.6151005603442682,0.6166481028000513,39
105,0.6169894928130034,0.613849143187205,39
106,0.613241702596718,0.6202891965707144,39
107,0.6138714462797218,0.6157046854496002,39
108,0.6147366801154948,0.6099786361058553,40
109,0.6128122956953316,0.6133867253859838,40
110,0.6109773366250725,0.606391837199529,41
111,0.6107961858544394,0.6117582470178604,41
112,0.6090021283827095,0.6070904384056727,41
113,0.6125449159435022,0.6043300181627274,42
114,0.6104166435304089,0.6093632082144419,42
115,0.6097447493365992,0.6048470834891001,42
116,0.6088786737941135,0.6122296154499054,42
117,0.6116433271737857,0.604179302851359,43
118,0.6080875324311658,0.6052560905615488,43
119,0.6108730830878855,0.6130307267109553,43
120,0.6075075107200123,0.6086413313945135,43
121,0.6063238683147966,0.6053839027881622,43
122,0.610611801949617,0.608785942196846,43
123,0.6067254643573939,0.6035000681877136,44
124,0.6055326840587866,0.6054409344991049,44
125,0.6048932393020559,0.6042575736840566,44
126,0.6069708054310807,0.6010605692863464,45
