epoch,train_loss,val_loss,sav_version
0,0.8488498901066027,0.8125748784918534,1
1,0.7687924376705236,0.7562361447434677,2
2,0.7525884454013312,0.7463345377068771,3
3,0.7456279272921601,0.742434467139997,4
4,0.7411192021174737,0.7440635524298015,4
5,0.7367612189716763,0.7305115109995792,5
6,0.7342883373561658,0.7367890420712923,5
7,0.7325011641658538,0.7338240805425142,5
8,0.7311406739273963,0.7326517042360807,5
9,0.7282257043827347,0.7287650164804961,6
10,0.7278668515863475,0.7268852177419161,7
11,0.7270366549491882,0.7254043190102828,8
12,0.7228359612805104,0.7246936151855871,9
13,0.7229101944388004,0.720194955875999,10
14,0.7200596508226896,0.7178839796467831,11
15,0.7131981193670752,0.711588075913881,12
16,0.7069766880475987,0.7120465146867853,12
17,0.703108611371782,0.7047662741259525,13
18,0.7020423325878835,0.6981995494742143,14
19,0.6997296672815468,0.6977144906395361,15
20,0.6980686814464324,0.6979459172800968,15
21,0.6969737685214706,0.6992939164764003,15
22,0.6966280952531692,0.697742738221821,15
23,0.6948298546305874,0.693151342868805,16
24,0.6939443240388792,0.692756093803205,17
25,0.6907734417078788,0.690502333013635,18
26,0.6858740123391849,0.6826714628621151,19
27,0.6775432650108784,0.6849988015074479,19
28,0.6747420751560501,0.6700284951611569,20
29,0.6736685929939761,0.6723094256300676,20
30,0.6702686182239599,0.6746129606899463,20
31,0.6693362295279028,0.6726527609323201,20
32,0.6672004851681447,0.6674417464356673,21
33,0.6672550794673942,0.6649502992630005,22
34,0.6662890291353415,0.6702544814661929,22
35,0.665902142357408,0.6648364782333374,23
36,0.6634536667176855,0.6652815122353403,23
37,0.6625613639229222,0.6642813688830326,24
38,0.6630140053598504,0.6623080761809098,25
39,0.661776325925749,0.6615628424443697,26
40,0.6612703614067613,0.661583958174053,26
41,0.6589581078256083,0.6623049767393815,26
42,0.658479382629283,0.6620844339069567,26
43,0.6576090544287921,0.6603377856706318,27
44,0.658085112264979,0.6595470083387275,28
45,0.655651505021324,0.6570769454303541,29
46,0.6559506992847599,0.6562798217723244,30
47,0.6541114536642331,0.6505630085342808,31
48,0.6541703358728286,0.6506397893554285,31
49,0.6527343154650682,0.6522127659697282,31
50,0.6513095203896015,0.6540260371408965,31
51,0.6497985481518751,0.6550434633305199,31
52,0.6499440617728651,0.6482420645262066,32
53,0.6483335428767734,0.6500918840107165,32
54,0.6483163217354936,0.651017871655916,32
55,0.6470989013275905,0.6519939315946479,32
56,0.6457255648590667,0.6456431137888055,33
57,0.644605783342618,0.6465028932220057,33
58,0.6441876522978844,0.642119700657694,34
59,0.6421477245308502,0.6423424149814405,34
60,0.6405951254549083,0.6405606025143673,35
61,0.6397046995441816,0.6401701701314826,36
62,0.6383837411975303,0.6346886026231866,37
63,0.6392806463074265,0.6378316923191673,37
64,0.6376432743685985,0.6395572712546901,37
65,0.6365494976266783,0.6367342365415473,37
66,0.6344696139731603,0.6372496021421332,37
67,0.6342038501772964,0.6354696524770637,37
68,0.6333907341399388,0.6282708368803326,38
69,0.6328640702872248,0.6319766923000938,38
70,0.6303009258376228,0.6339200891946492,38
71,0.629416064630475,0.627434536030418,39
72,0.6295390546670434,0.6308033165178801,39
73,0.628467637753626,0.6273879233159517,40
74,0.6269981732145388,0.6275809099799708,40
75,0.626166370040492,0.625118330905312,41
76,0.6260061389521548,0.6254360475038228,41
77,0.6241586113533778,0.6274725782243828,41
78,0.622543764393232,0.6235433358895152,42
79,0.6222213481601916,0.6190343191749171,43
80,0.6222890785563062,0.620364963380914,43
81,0.6207635467512566,0.6205787639868887,43
82,0.6192003142066866,0.6212501318831193,43
83,0.617906878078193,0.6176311737612674,44
84,0.6171215567672462,0.6170385392088639,45
85,0.6171446205579747,0.614136182634454,46
86,0.6160592259719357,0.6117479154938146,47
87,0.6145876552626404,0.6127950103659379,47
88,0.614572783032356,0.6136586553172061,47
89,0.611159408371351,0.6145069323087994,47
90,0.6107552429388838,0.6155889404447455,47
91,0.6109147306074176,0.6102268670734606,48
92,0.6100666443506877,0.6086168690731651,49
93,0.6099664523587589,0.6122281369410063,49
94,0.6086550670060498,0.6088431546562596,49
95,0.6074153053830241,0.6090261064077679,49
96,0.6068796135528743,0.6058901755433334,50
97,0.6047882535304242,0.6020422490019547,51
98,0.603686079016903,0.602279175582685,51
99,0.6041456958006697,0.6018715770621049,52
